,alphabet,x,y
36169,palais,139.583934,35.717550
36170,palais,139.640133,35.602554
36171,palais,139.738094,35.601691
36172,palais,139.703332,35.608989
36173,palais,139.734381,35.650887
36174,palais,139.704690,35.758799
36175,palais,139.839345,35.783730
36176,palais,139.681649,35.647786
36177,palais,139.727301,35.722789
36178,palais,139.714956,35.693492
36179,palais,139.695182,35.620172
36180,palais,139.756332,35.732444
36181,palais,139.664603,35.637698
36182,palais,139.868541,35.650102
36183,palais,139.778737,35.704838
36184,palais,139.765922,35.705198
36185,palais,139.722819,35.613226
36186,palais,139.687424,35.634356
36187,palais,139.836518,35.741857
36188,palais,139.684965,35.703674
36189,palais,139.667366,35.712073
36190,palais,139.600722,35.663370
36191,palais,139.822377,35.691697
36192,palais,139.651730,35.724871
36193,palais,139.775653,35.784404
36194,palais,139.667698,35.673459
36195,palais,139.709795,35.695364
36196,palais,139.826866,35.775903
36197,palais,139.719830,35.613766
36198,palais,139.678716,35.690115
36199,palais,139.632085,35.779984
36200,palais,139.703878,35.729156
36201,palais,139.721899,35.743136
36202,palais,139.620976,35.757756
36203,palais,139.806234,35.793455
36204,palais,139.709554,35.718985
36205,palais,139.831897,35.767486
36206,palais,139.710776,35.699527
36207,palais,139.872372,35.760223
36208,palais,139.836518,35.741857
36209,palais,139.573302,35.753148
36210,palais,139.678924,35.724182
36211,palais,139.844073,35.761531
36212,palais,139.693787,35.568999
36213,palais,139.841164,35.778755
36214,palais,139.692373,35.590730
36215,palais,139.704863,35.592227
36216,palais,139.713322,35.780168
36217,palais,139.737034,35.606461
36218,palais,139.595949,35.621216
36219,palais,139.656504,35.714638
36220,palais,139.640522,35.773922
36221,palais,139.786842,35.734760
36222,palais,139.833407,35.709118
36223,palais,139.806494,35.790538
36224,palais,139.700998,35.622478
36225,palais,139.639708,35.735735
36226,palais,139.828332,35.759926
36227,palais,139.668060,35.637149
36228,palais,139.575155,35.725374
36229,palais,139.674173,35.685539
36230,palais,139.595851,35.701044
36231,palais,139.839137,35.748900
36232,palais,139.803773,35.700487
36233,palais,139.735573,35.747858
36234,palais,139.590530,35.724378
36235,palais,139.792110,35.706996
36236,palais,139.609680,35.677992
36237,palais,139.783884,35.722014
36238,palais,139.693020,35.562929
36239,palais,139.628271,35.672753
36240,palais,139.726742,35.568681
36241,palais,139.675112,35.734074
36242,palais,139.706832,35.615709
36243,palais,139.646799,35.728280
36244,palais,139.615669,35.647258
36245,palais,139.612331,35.722039
36246,palais,139.686825,35.657033
36247,palais,139.632830,35.702180
36248,palais,139.733390,35.571149
36249,palais,139.652139,35.645638
36250,palais,139.657549,35.654414
36251,palais,139.688849,35.572158
36252,palais,139.595439,35.727873
36253,palais,139.800335,35.776650
36254,palais,139.842157,35.698131
36255,palais,139.633194,35.706489
36256,palais,139.807187,35.694486
36257,palais,139.786483,35.707677
36258,palais,139.792108,35.693886
36259,palais,139.706700,35.742792
36260,palais,139.638173,35.617850
36261,palais,139.637058,35.676408
36262,palais,139.817372,35.695011
36263,palais,139.781233,35.730514
36264,palais,139.720995,35.720340
36265,palais,139.683921,35.668983
36266,palais,139.771031,35.730395
36267,palais,139.844415,35.753358
36268,palais,139.766822,35.742498
36269,palais,139.642950,35.727981
36270,palais,139.601962,35.721573
36271,palais,139.622318,35.640234
36272,palais,139.729250,35.573399
36273,palais,139.662667,35.730205
36274,palais,139.749553,35.723490
36275,palais,139.699591,35.715741
36276,palais,139.642379,35.636667
36277,palais,139.716695,35.589817
36278,palais,139.743591,35.690557
36279,palais,139.647630,35.738478
36280,palais,139.670133,35.720673
36281,palais,139.814018,35.741828
36282,palais,139.710776,35.699527
36283,palais,139.634213,35.742745
36284,palais,139.720381,35.765031
36285,palais,139.617808,35.637611
36286,palais,139.822377,35.691697
36287,palais,139.668913,35.733141
36288,palais,139.735197,35.778244
36289,palais,139.691538,35.615536
36290,palais,139.718085,35.747128
36291,palais,139.735864,35.699231
36292,palais,139.769456,35.736172
36293,palais,139.724433,35.708002
36294,palais,139.666637,35.648322
36295,palais,139.751651,35.732798
36296,palais,139.885646,35.739838
36297,palais,139.771341,35.739969
36298,palais,139.794616,35.690818
36299,palais,139.784324,35.717590
36300,palais,139.725500,35.725015
36301,palais,139.677973,35.673739
36302,palais,139.735398,35.653226
36303,palais,139.617808,35.637611
36304,palais,139.731396,35.590488
36305,palais,139.685377,35.780290
36306,palais,139.736945,35.709746
36307,palais,139.719481,35.739004
36308,palais,139.817372,35.695011
36309,palais,139.729195,35.601974
36310,palais,139.841164,35.778755
36311,palais,139.635150,35.633582
36312,palais,139.822419,35.699420
36313,palais,139.862360,35.737018
36314,palais,139.666309,35.719258
36315,palais,139.784260,35.751827
36316,palais,139.725522,35.700392
36317,palais,139.789422,35.780414
36318,palais,139.842157,35.698131
36319,palais,139.737643,35.761110
36320,palais,139.704677,35.735600
36321,palais,139.736525,35.698695
36322,palais,139.605534,35.741935
36323,palais,139.781199,35.722740
36324,palais,139.799171,35.753088
36325,palais,139.793112,35.710324
36326,palais,139.717368,35.700183
36327,palais,139.612943,35.711568
36328,palais,139.697452,35.593910
36329,palais,139.600766,35.740746
36330,palais,139.842157,35.698131
36331,palais,139.792827,35.737924
36332,palais,139.738648,35.576501
36333,palais,139.676389,35.683954
36334,palais,139.867598,35.725094
36335,palais,139.751480,35.737961
36336,palais,139.804677,35.756268
36337,palais,139.732573,35.567510
36338,palais,139.737360,35.584746
36339,palais,139.705106,35.746218
36340,palais,139.632830,35.702180
36341,palais,139.792402,35.721895
36342,palais,139.784324,35.717590
36343,palais,139.665551,35.762076
36344,palais,139.693020,35.562929
36345,palais,139.724294,35.745180
36346,palais,139.745061,35.546379
36347,palais,139.731147,35.760928
36348,palais,139.727063,35.729118
36349,palais,139.653385,35.768066
36350,palais,139.732339,35.702518
36351,palais,139.785181,35.729989
36352,palais,139.715755,35.773497
36353,palais,139.669990,35.783634
36354,palais,139.657127,35.695787
36355,palais,139.797317,35.721100
36356,palais,139.877628,35.747857
36357,palais,139.848292,35.752888
36358,palais,139.676081,35.739772
36359,palais,139.689612,35.765848
36360,palais,139.800143,35.790758
36361,palais,139.796347,35.753791
36362,palais,139.720600,35.544964
36363,palais,139.694870,35.657632
36364,palais,139.651275,35.696162
36365,palais,139.803022,35.724539
36366,palais,139.771341,35.739969
36367,palais,139.762548,35.727776
36368,palais,139.883492,35.752320
36369,palais,139.817189,35.686117
36370,palais,139.662232,35.734354
36371,palais,139.681274,35.721082
36372,palais,139.861353,35.720610
36373,palais,139.839137,35.748900
36374,palais,139.855887,35.739590
36375,palais,139.701739,35.721176
36376,palais,139.646443,35.678360
36377,palais,139.710776,35.699527
36378,palais,139.884729,35.776462
36379,palais,139.855327,35.769147
36380,palais,139.665529,35.734072
36381,palais,139.894675,35.737145
36382,palais,139.807187,35.694486
36383,palais,139.878248,35.778745
36384,palais,139.776124,35.780529
36385,palais,139.797060,35.768341
36386,palais,139.602213,35.713118
36387,palais,139.652324,35.662710
36388,palais,139.725260,35.737559
36389,palais,139.717802,35.585528
36390,palais,139.665042,35.752838
36391,palais,139.837921,35.771717
36392,palais,139.678379,35.682216
36393,palais,139.686825,35.657033
36394,palais,139.641136,35.645526
36395,palais,139.860788,35.753571
36396,palais,139.828332,35.759926
36397,palais,139.796221,35.693896
36398,palais,139.637458,35.663481
36399,palais,139.846833,35.733363
36400,palais,139.715835,35.743125
36401,palais,139.711087,35.748165
36402,palais,139.704690,35.758799
36403,palais,139.602775,35.698070
36404,palais,139.705583,35.723122
36405,palais,139.666309,35.719258
36406,palais,139.844405,35.729732
36407,palais,139.722153,35.736067
36408,palais,139.692223,35.719492
36409,palais,139.784136,35.797136
36410,palais,139.871866,35.755326
36411,palais,139.649797,35.766349
36412,palais,139.722859,35.584100
36413,palais,139.719843,35.565696
36414,palais,139.704690,35.758799
36415,palais,139.777366,35.768833
36416,palais,139.719843,35.565696
36417,palais,139.755496,35.749528
36418,palais,139.756332,35.732444
36419,palais,139.705368,35.619920
36420,palais,139.698679,35.760830
36421,palais,139.685377,35.576697
36422,palais,139.776514,35.730937
36423,palais,139.832610,35.745146
36424,palais,139.724476,35.692289
36425,palais,139.855327,35.769147
36426,palais,139.683720,35.712522
36427,palais,139.866016,35.715116
36428,palais,139.775750,35.738852
36429,palais,139.665529,35.734072
36430,palais,139.797060,35.768341
36431,palais,139.704677,35.735600
36432,palais,139.673850,35.580197
36433,palais,139.707141,35.578435
36434,palais,139.708271,35.613415
36435,palais,139.671550,35.711874
36436,palais,139.690240,35.717139
36437,palais,139.669990,35.783634
36438,palais,139.669990,35.783634
36439,palais,139.572887,35.720900
36440,palais,139.878248,35.778745
36441,palais,139.617808,35.637611
36442,palais,139.607716,35.722173
36443,palais,139.676337,35.752364
36444,palais,139.652352,35.688278
36445,palais,139.814732,35.772297
36446,palais,139.755496,35.749528
36447,palais,139.633169,35.665415
36448,palais,139.685558,35.692885
36449,palais,139.669990,35.783634
36450,palais,139.699359,35.781141
36451,palais,139.695859,35.724021
36452,palais,139.847139,35.767640
36453,palais,139.668924,35.707858
36454,palais,139.637058,35.676408
36455,palais,139.751478,35.725503
36456,palais,139.765682,35.718545
36457,palais,139.657167,35.711153
36458,palais,139.776514,35.730937
36459,palais,139.679955,35.653642
36460,palais,139.595187,35.732412
36461,palais,139.738630,35.614080
36462,palais,139.658958,35.739857
36463,palais,139.692903,35.738606
36464,palais,139.646217,35.748723
36465,palais,139.686336,35.591679
36466,palais,139.657205,35.659556
36467,palais,139.658255,35.683402
36468,palais,139.699513,35.619277
36469,palais,139.678250,35.596493
36470,palais,139.620115,35.685354
36471,palais,139.578945,35.725350
36472,palais,139.697392,35.569474
36473,palais,139.719830,35.613766
36474,palais,139.583399,35.724792
36475,palais,139.798787,35.743103
36476,palais,139.643724,35.696379
36477,palais,139.696567,35.719392
36478,palais,139.612580,35.733556
36479,palais,139.652095,35.707530
36480,palais,139.677622,35.758465
36481,palais,139.719032,35.709821
36482,palais,139.725260,35.737559
36483,palais,139.819686,35.774982
36484,palais,139.714098,35.720920
36485,palais,139.706832,35.615709
36486,palais,139.605534,35.741935
36487,palais,139.663333,35.702893
36488,palais,139.675877,35.614551
36489,palais,139.717233,35.597924
36490,palais,139.797970,35.680971
36491,palais,139.789492,35.707360
36492,palais,139.725500,35.725015
36493,palais,139.719032,35.709821
36494,palais,139.651730,35.724871
36495,palais,139.634282,35.737410
36496,palais,139.709847,35.755382
36497,palais,139.725289,35.636067
36498,palais,139.604576,35.710090
36499,palais,139.687225,35.646397
36500,palais,139.671359,35.589326
36501,palais,139.826444,35.764004
36502,palais,139.653758,35.738954
36503,palais,139.712248,35.689556
36504,palais,139.708546,35.759847
36505,palais,139.761553,35.734927
36506,palais,139.739059,35.643982
36507,palais,139.635487,35.649463
36508,palais,139.683260,35.594621
36509,palais,139.609018,35.637258
36510,palais,139.620568,35.697330
36511,palais,139.738677,35.691249
36512,palais,139.602213,35.713118
36513,palais,139.673580,35.714000
36514,palais,139.724530,35.653403
36515,palais,139.687800,35.651345
36516,palais,139.705352,35.599788
36517,palais,139.677173,35.621011
36518,palais,139.572887,35.720900
36519,palais,139.711269,35.631037
36520,palais,139.722996,35.555352
36521,palais,139.672110,35.719845
36522,palais,139.713048,35.649659
36523,palais,139.656947,35.675258
36524,palais,139.718085,35.747128
36525,palais,139.662232,35.734354
36526,palais,139.786367,35.705498
36527,palais,139.700363,35.663127
36528,palais,139.692943,35.724560
36529,palais,139.669950,35.610138
36530,palais,139.675082,35.677847
36531,palais,139.651425,35.721677
36532,palais,139.693877,35.699484
36533,palais,139.736240,35.720831
36534,palais,139.693770,35.599045
36535,palais,139.713809,35.751817
36536,palais,139.692223,35.719492
36537,palais,139.669004,35.715195
36538,palais,139.677849,35.574012
36539,palais,139.783872,35.708110
36540,palais,139.678250,35.596493
36541,palais,139.761869,35.722905
36542,palais,139.635150,35.633582
36543,palais,139.678250,35.596493
36544,palais,139.814165,35.698478
36545,palais,139.675082,35.677847
36546,palais,139.853795,35.715641
36547,palais,139.611224,35.673450
36548,palais,139.728961,35.653847
36549,palais,139.780146,35.696189
36550,palais,139.630423,35.778058
36551,palais,139.694870,35.657632
36552,palais,139.771032,35.657186
36553,palais,139.695937,35.653838
36554,palais,139.714098,35.720920
36555,palais,139.629918,35.624329
36556,palais,139.685660,35.675903
36557,palais,139.766944,35.714989
36558,palais,139.710689,35.676096
36559,palais,139.602213,35.713118
36560,palais,139.729629,35.709703
36561,palais,139.720294,35.661899
36562,palais,139.707295,35.609825
36563,palais,139.719527,35.594988
36564,palais,139.604797,35.664219
36565,palais,139.646665,35.725260
36566,palais,139.701012,35.593618
36567,palais,139.632536,35.628177
36568,palais,139.675963,35.695283
36569,palais,139.704471,35.606942
36570,palais,139.658255,35.683402
36571,palais,139.706832,35.615709
36572,palais,139.619417,35.727341
36573,palais,139.703724,35.688834
36574,palais,139.743591,35.690557
36575,palais,139.684061,35.694512
36576,palais,139.778737,35.704838
36577,palais,139.642379,35.636667
36578,palais,139.727301,35.722789
36579,palais,139.719445,35.730610
36580,palais,139.710893,35.679251
36581,palais,139.692733,35.628838
36582,palais,139.698050,35.755950
36583,palais,139.710816,35.622346
36584,palais,139.792108,35.693886
36585,palais,139.641037,35.724418
36586,palais,139.800518,35.717903
36587,palais,139.691473,35.663788
36588,palais,139.794315,35.707110
36589,palais,139.715841,35.602701
36590,palais,139.719830,35.613766
36591,palais,139.715480,35.614889
36592,palais,139.806820,35.715147
36593,palais,139.651413,35.658529
36594,palais,139.729250,35.573399
36595,palais,139.778698,35.744446
36596,palais,139.685997,35.612845
36597,palais,139.724519,35.619503
36598,palais,139.762548,35.727776
36599,palais,139.643877,35.611576
36600,palais,139.716267,35.688582
36601,palais,139.753450,35.655059
36602,palais,139.725718,35.648895
36603,palais,139.739983,35.682577
36604,palais,139.700250,35.597521
36605,palais,139.698452,35.738204
36606,palais,139.680839,35.615008
36607,palais,139.628396,35.614150
36608,palais,139.675094,35.606098
36609,palais,139.639891,35.784443
36610,palais,139.746708,35.700887
36611,palais,139.719678,35.616382
36612,palais,139.748747,35.614948
36613,palais,139.705903,35.680447
36614,palais,139.717368,35.700183
36615,palais,139.642379,35.636667
36616,palais,139.700696,35.564813
36617,palais,139.672570,35.775048
36618,palais,139.758088,35.713540
36619,palais,139.731389,35.719580
36620,palais,139.705129,35.781243
36621,palais,139.685723,35.664704
36622,palais,139.725503,35.712312
36623,palais,139.670468,35.692659
36624,palais,139.720022,35.649943
36625,palais,139.677930,35.710451
36626,palais,139.789097,35.674691
36627,palais,139.748328,35.717379
36628,palais,139.840606,35.692334
36629,palais,139.716267,35.688582
36630,palais,139.717368,35.700183
36631,palais,139.733413,35.645080
36632,palais,139.600963,35.675852
36633,palais,139.666309,35.719258
36634,palais,139.783245,35.705915
36635,palais,139.739047,35.693155
36636,palais,139.572401,35.729552
36637,palais,139.661146,35.636575
36638,palais,139.736126,35.686185
36639,palais,139.716267,35.688582
36640,palais,139.626855,35.648606
36641,palais,139.643624,35.652307
36642,palais,139.695880,35.626740
36643,palais,139.677173,35.621011
36644,palais,139.727178,35.690599
36645,palais,139.762548,35.727776
36646,palais,139.703825,35.696556
36647,palais,139.716026,35.660852
36648,palais,139.626855,35.648606
36649,palais,139.692431,35.713484
36650,palais,139.741509,35.687350
36651,palais,139.685486,35.671868
36652,palais,139.752761,35.718795
36653,palais,139.759763,35.704502
36654,palais,139.703825,35.696556
36655,palais,139.759763,35.704502
36656,palais,139.609602,35.712423
36657,palais,139.778437,35.703252
36658,palais,139.733413,35.645080
36659,palais,139.612580,35.733556
36660,palais,139.868541,35.650102
36661,palais,139.803986,35.697592
36662,palais,139.745247,35.620349
36663,palais,139.739569,35.658991
36664,palais,139.712248,35.689556
36665,palais,139.747114,35.639747
36666,palais,139.722747,35.731821
36667,palais,139.689179,35.684529
36668,palais,139.692462,35.695779
36669,palais,139.722866,35.629593
36670,palais,139.657312,35.649008
36671,palais,139.698679,35.760830
36672,palais,139.778737,35.704838
36673,palais,139.865021,35.704575
36674,palais,139.776403,35.676560
36675,palais,139.705352,35.633804
36676,palais,139.816621,35.718943
36677,palais,139.703825,35.696556
36678,palais,139.749607,35.735037
36679,palais,139.778437,35.703252
36680,palais,139.738967,35.619309
36681,palais,139.868589,35.662622
36682,palais,139.641611,35.678675
36683,palais,139.778267,35.686858
36684,palais,139.756545,35.658570
36685,palais,139.698729,35.702991
36686,palais,139.668913,35.733141
36687,palais,139.803278,35.753395
36688,palais,139.751651,35.732798
36689,palais,139.786005,35.679924
36690,palais,139.823313,35.681445
36691,palais,139.786005,35.679924
36692,palais,139.786005,35.679924
36693,palais,139.747114,35.639747
36694,palais,139.742878,35.550615
36695,palais,139.747836,35.643973
36696,palais,139.855608,35.755176
36697,palais,139.875451,35.766807
36698,palais,139.858032,35.775069
36699,palais,139.773059,35.695815
36700,palais,139.705319,35.565711
36701,palais,139.784686,35.676561
36702,palais,139.795877,35.681383
36703,palais,139.779894,35.687931
36704,palais,139.672110,35.719845
36705,palais,139.855608,35.755176
36706,palais,139.781115,35.734245
36707,palais,139.682756,35.639739
36708,palais,139.720431,35.621038
36709,palais,139.637264,35.640435
36710,palais,139.701595,35.652875
36711,palais,139.684309,35.563514
36712,palais,139.709897,35.644942
36713,palais,139.709847,35.755382
36714,palais,139.736126,35.686185
36715,palais,139.689648,35.673740
36716,palais,139.756877,35.640807
36717,palais,139.756877,35.640807
36718,palais,139.756877,35.640807
36719,palais,139.713871,35.591809
36720,palais,139.756877,35.640807
36721,palais,139.793901,35.670547
36722,palais,139.756877,35.640807
36723,palais,139.809992,35.694575
36724,palais,139.727698,35.664226
36725,palais,139.739059,35.643982
36726,palais,139.736126,35.686185
36727,palais,139.739059,35.643982
36728,palais,139.706066,35.675858
36729,palais,139.704960,35.699644
36730,palais,139.711301,35.614824
36731,palais,139.749428,35.708048
36732,palais,139.786842,35.734760
36733,palais,139.878189,35.732583
36734,palais,139.726372,35.551240
36735,palais,139.627329,35.629890
36736,palais,139.708283,35.715371
36737,palais,139.638083,35.742662
36738,palais,139.782238,35.741607
36739,palais,139.756750,35.721600
36740,palais,139.705288,35.596698
36741,palais,139.735460,35.669375
36742,palais,139.726428,35.627760
36743,palais,139.817604,35.725348
36744,palais,139.735246,35.648408
36745,palais,139.840181,35.683395
36746,palais,139.861353,35.720610
36747,palais,139.821553,35.726834
36748,palais,139.690240,35.717139
36749,palais,139.692431,35.713484
36750,palais,139.678924,35.724182
36751,palais,139.726428,35.627760
36752,palais,139.708546,35.759847
36753,palais,139.675308,35.651580
36754,palais,139.713800,35.616742
36755,palais,139.810229,35.697911
36756,palais,139.736793,35.590967
36757,palais,139.673012,35.680510
36758,palais,139.715008,35.726524
36759,palais,139.720188,35.646420
36760,palais,139.721116,35.690070
36761,palais,139.715755,35.773497
36762,palais,139.662606,35.660309
36763,palais,139.724519,35.619503
36764,palais,139.718337,35.561768
36765,palais,139.691302,35.706768
36766,palais,139.756332,35.732444
36767,palais,139.741509,35.687350
36768,palais,139.653306,35.668165
36769,palais,139.627393,35.655286
36770,palais,139.700250,35.597521
36771,palais,139.701091,35.603298
36772,palais,139.776243,35.726670
36773,palais,139.614710,35.695883
36774,palais,139.718085,35.747128
36775,palais,139.724530,35.653403
36776,palais,139.711860,35.673794
36777,palais,139.840606,35.692334
36778,palais,139.755239,35.709455
36779,palais,139.733399,35.687493
36780,palais,139.713257,35.662407
36781,palais,139.693877,35.699484
36782,palais,139.682106,35.644032
36783,palais,139.675834,35.644233
36784,palais,139.734458,35.692142
36785,palais,139.652769,35.634751
36786,palais,139.632085,35.779984
36787,palais,139.661301,35.676313
36788,palais,139.715394,35.651579
36789,palais,139.715675,35.636363
36790,palais,139.664463,35.610635
36791,palais,139.652005,35.704122
36792,palais,139.671487,35.641199
36793,palais,139.730545,35.666781
36794,palais,139.741228,35.675050
36795,palais,139.800673,35.769553
36796,palais,139.730545,35.666781
36797,palais,139.711860,35.673794
36798,palais,139.619470,35.689283
36799,palais,139.643724,35.696379
36800,palais,139.851930,35.756936
36801,palais,139.722747,35.731821
36802,palais,139.706629,35.574461
36803,palais,139.716519,35.607600
36804,palais,139.813857,35.720983
36805,palais,139.665835,35.728606
36806,palais,139.699591,35.715741
36807,palais,139.695807,35.731419
36808,palais,139.602325,35.702151
36809,palais,139.674650,35.630668
36810,palais,139.740505,35.684487
36811,palais,139.739927,35.718056
36812,palais,139.675877,35.614551
36813,palais,139.709113,35.595767
36814,palais,139.673931,35.691502
36815,palais,139.711860,35.673794
36816,palais,139.677948,35.601883
36817,palais,139.666211,35.688059
36818,palais,139.734492,35.626603
36819,palais,139.724981,35.592411
36820,palais,139.658982,35.669805
36821,palais,139.680158,35.649621
36822,palais,139.686537,35.653326
36823,palais,139.710938,35.636092
36824,palais,139.678379,35.682216
36825,palais,139.725116,35.589121
36826,palais,139.679955,35.653642
36827,palais,139.723063,35.725931
36828,palais,139.685585,35.708887
36829,palais,139.733574,35.674826
36830,Πάρος,139.771031,35.730395
36831,Πάρος,139.774142,35.672801
36832,Πάρος,139.769449,35.666291
36833,Πάρος,139.902768,35.692234
36834,Πάρος,139.659312,35.630497
36835,Πάρος,139.686825,35.657033
36836,Πάρος,139.658269,35.634776
36837,Πάρος,139.801459,35.671002
36838,Πάρος,139.733413,35.645080
36839,Πάρος,139.731019,35.595706
36840,Πάρος,139.683017,35.636233
36841,Πάρος,139.899230,35.708555
36842,Πάρος,139.883310,35.729841
36843,Πάρος,139.761869,35.722905
36844,Πάρος,139.667829,35.661958
36845,Πάρος,139.662141,35.681907
36846,Πάρος,139.758429,35.727493
36847,Πάρος,139.663336,35.691411
36848,Πάρος,139.864299,35.765864
36849,big,139.748747,35.614948
36850,big,139.746616,35.549961
36851,big,139.709124,35.738348
36852,big,139.722747,35.731821
36853,big,139.643324,35.735806
36854,big,139.722747,35.731821
36855,view,139.716026,35.542185
36856,view,139.809494,35.707934
36857,view,139.809320,35.713316
36858,view,139.788425,35.720395
36859,view,139.860432,35.663362
36860,view,139.723219,35.642922
36861,view,139.731914,35.545217
36862,view,139.819684,35.717048
36863,view,139.832888,35.775863
36864,view,139.756877,35.640807
36865,view,139.776476,35.660709
36866,view,139.604576,35.710090
36867,view,139.737847,35.689056
36868,view,139.852052,35.733744
36869,view,139.679955,35.653642
36870,view,139.875935,35.686893
36871,view,139.763288,35.742337
36872,view,139.724433,35.708002
36873,view,139.885646,35.739838
36874,view,139.632621,35.725472
36875,view,139.836644,35.696879
36876,view,139.692666,35.607010
36877,view,139.720431,35.621038
36878,view,139.864299,35.765864
36879,view,139.730913,35.577212
36880,view,139.832129,35.772490
36881,view,139.755239,35.709455
36882,view,139.822238,35.724450
36883,view,139.781855,35.665153
36884,view,139.731129,35.727839
36885,view,139.732558,35.605854
36886,view,139.679336,35.699481
36887,view,139.756164,35.629030
36888,view,139.844999,35.735370
36889,view,139.732558,35.605854
36890,view,139.806803,35.667252
36891,view,139.821865,35.709004
36892,view,139.766822,35.742498
36893,view,139.883949,35.654400
36894,view,139.810264,35.718987
36895,view,139.639622,35.611210
36896,view,139.615072,35.625918
36897,view,139.718961,35.576362
36898,view,139.694237,35.572995
36899,view,139.611983,35.630392
36900,view,139.694237,35.572995
36901,view,139.693020,35.562929
36902,view,139.803278,35.753395
36903,view,139.651607,35.728555
36904,view,139.848292,35.752888
36905,view,139.789906,35.726598
36906,view,139.806156,35.706926
36907,view,139.868589,35.662622
36908,view,139.846839,35.737208
36909,view,139.845297,35.701457
36910,view,139.696299,35.773393
36911,view,139.726729,35.703200
36912,view,139.817748,35.658076
36913,view,139.843767,35.672298
36914,view,139.736793,35.590967
36915,view,139.810264,35.718987
36916,view,139.862301,35.711276
36917,view,139.859425,35.705909
36918,view,139.877889,35.665455
36919,view,139.658982,35.669805
36920,view,139.743777,35.656698
36921,view,139.805182,35.721179
36922,view,139.670734,35.695683
36923,view,139.572939,35.733602
36924,view,139.654293,35.628328
36925,view,139.681880,35.782942
36926,view,139.713048,35.649659
36927,view,139.713048,35.649659
36928,view,139.841665,35.703496
36929,view,139.700634,35.655642
36930,view,139.689122,35.776639
36931,view,139.675963,35.695283
36932,view,139.779061,35.658107
36933,view,139.673454,35.627969
36934,view,139.797060,35.768341
36935,view,139.837727,35.714916
36936,view,139.863457,35.671553
36937,view,139.718008,35.664851
36938,view,139.629149,35.733101
36939,view,139.786164,35.659523
36940,view,139.786164,35.659523
36941,view,139.786164,35.659523
36942,view,139.690970,35.680757
36943,view,139.819686,35.774982
36944,view,139.609018,35.637258
36945,view,139.794888,35.775806
36946,view,139.799416,35.712194
36947,view,139.713796,35.712085
36948,view,139.711045,35.612850
36949,view,139.658982,35.669805
36950,view,139.736240,35.720831
36951,view,139.657306,35.624658
36952,view,139.804477,35.691291
36953,view,139.737360,35.584746
36954,view,139.871866,35.755326
36955,view,139.592582,35.720731
36956,view,139.652583,35.654621
36957,view,139.781199,35.722740
36958,view,139.817713,35.690896
36959,view,139.676389,35.683954
36960,view,139.700196,35.724323
36961,view,139.789422,35.780414
36962,view,139.810264,35.718987
36963,view,139.676389,35.683954
36964,view,139.733372,35.749859
36965,view,139.848292,35.752888
36966,view,139.791734,35.756114
36967,view,139.787644,35.725685
36968,view,139.711087,35.748165
36969,view,139.875451,35.766807
36970,view,139.754090,35.752174
36971,view,139.732558,35.605854
36972,view,139.786367,35.705498
36973,view,139.638580,35.778714
36974,view,139.708387,35.690064
36975,view,139.704060,35.741459
36976,view,139.665042,35.752838
36977,view,139.823428,35.687179
36978,view,139.681274,35.721082
36979,view,139.681274,35.721082
36980,view,139.632085,35.779984
36981,view,139.693059,35.660907
36982,view,139.718085,35.747128
36983,view,139.636944,35.770802
36984,view,139.706779,35.772514
36985,view,139.734120,35.768532
36986,view,139.770496,35.701275
36987,view,139.773951,35.746957
36988,view,139.846903,35.778540
36989,view,139.689179,35.684529
36990,view,139.687620,35.687540
36991,view,139.724046,35.547327
36992,view,139.741698,35.736254
36993,view,139.755496,35.749528
36994,view,139.728961,35.653847
36995,view,139.730214,35.713920
36996,view,139.878026,35.737696
36997,view,139.728821,35.633709
36998,view,139.715106,35.575893
36999,view,139.710893,35.679251
37000,view,139.710689,35.676096
37001,view,139.620901,35.669726
37002,view,139.829499,35.687624
37003,view,139.700288,35.557006
37004,view,139.819684,35.717048
37005,view,139.748747,35.614948
37006,view,139.819684,35.717048
37007,view,139.795128,35.772921
37008,view,139.713257,35.662407
37009,view,139.704275,35.650671
37010,view,139.749883,35.762118
37011,view,139.598959,35.638245
37012,view,139.712494,35.563007
37013,view,139.863286,35.667730
37014,view,139.863286,35.667730
37015,view,139.863286,35.667730
37016,view,139.728961,35.653847
37017,view,139.733989,35.689685
37018,view,139.860171,35.765699
37019,view,139.710893,35.679251
37020,view,139.701918,35.739824
37021,view,139.689648,35.673740
37022,view,139.718439,35.631726
37023,view,139.710893,35.679251
37024,view,139.618024,35.657606
37025,view,139.742845,35.711020
37026,view,139.749004,35.710574
37027,view,139.715675,35.636363
37028,view,139.715675,35.636363
37029,view,139.737847,35.689056
37030,view,139.595439,35.727873
37031,view,139.700250,35.597521
37032,view,139.656711,35.620303
37033,view,139.695880,35.626740
37034,view,139.639622,35.611210
37035,view,139.639622,35.611210
37036,view,139.639622,35.611210
37037,view,139.700868,35.650091
37038,view,139.719776,35.639007
37039,view,139.851930,35.756936
37040,view,139.644787,35.766462
37041,view,139.795161,35.786418
37042,view,139.795161,35.786418
37043,view,139.708546,35.759847
37044,view,139.615669,35.647258
37045,view,139.783679,35.682601
37046,view,139.667119,35.632441
37047,view,139.688084,35.761011
37048,view,139.658514,35.611816
37049,view,139.739927,35.718056
37050,view,139.634493,35.668107
37051,view,139.671359,35.589326
